Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
삼성카드,90,0.040580628424747654,0.06367762266453851,92.07872948158119,194.0
롯데하이마트,90,0.02561624712949694,0.03787247567134681,91.1030605687665,195.0
맥쿼리인프라,84,0.019073699283215322,0.027880255502337494,84.73975072240626,196.0
넥스트사이언스,84,0.02349243068327229,0.03225456842164586,84.73601957002337,197.0
영풍,84,0.02542244544442897,0.02996203711329013,84.38132570018433,198.0
코스모신소재,78,0.021132545155136552,0.042505345401920254,79.66707841924912,199.0
풍산,78,0.029609495494473486,0.03367260409659435,78.31692247096542,200.0
부산가스,72,0.04767355604681608,0.08186396864568797,74.46170970711877,201.0
두산밥캣,72,0.030515040123699974,0.050661994288539076,73.45058069986842,202.0
한미약품,72,0.02033430551747322,0.03475812776236634,73.03851520163231,203.0
호텔신라,72,0.03270859385265961,0.04598491141921807,72.95589486479221,204.0
SGC에너지,72,0.019805932406114907,0.028294539785927195,72.61117973134648,205.0
LIG넥스원,72,0.018694987853752874,0.02592401155388667,72.52048970640963,206.0
SK디앤디,72,0.022016958169513642,0.025659931127264186,72.26229405295804,207.0
하나금융지주,72,0.027643058118211272,0.03053425782087456,72.20816637859176,208.0
CJ CGV,70,0.018758270487610636,0.021717517724136663,70.20714730655682,209.0
한솔케미칼,66,0.016271423993529186,0.04549405733588563,67.92869380059552,210.0
현대차우,66,0.02230866930365566,0.03089069893188411,66.56641395546308,211.0
DI동일,66,0.03521001473361367,0.03793944541059508,66.18014242468077,212.0
대웅제약,60,0.05448376042558236,0.09734186906903096,62.57148651860691,213.0
한미반도체,60,0.02376199413293363,0.03309844803183503,60.56018723393408,214.0
메리츠화재,60,0.031902617076731844,0.03859267594761444,60.401403532252964,215.0
JB금융지주,55,0.03241456071171401,0.09997379439690741,58.715757852685634,216.0
명신산업,54,0.02522121053330048,0.03138159166486351,54.332660581104406,217.0
한온시스템,54,0.023224251729029612,0.027795364385250647,54.24684008343594,218.0
현대오토에버,54,0.018743665011013752,0.023274437158616997,54.24466169597058,219.0
진에어,54,0.026343472716820426,0.027833026511437285,54.080435904909315,220.0
에스원,48,0.028918586743832103,0.07334698106612329,50.132562927469976,221.0
GKL,48,0.025163019597689993,0.04777105297562561,49.08518560214091,222.0
DGB금융지주,48,0.023592799560055517,0.0313146391684088,48.37064830120096,223.0
DB하이텍,48,0.02565965408171597,0.030788742531769126,48.246196245602555,224.0
녹십자,48,0.06636764699476258,0.06699708774504386,48.0302131560135,225.0
영원무역,42,0.0592399327831793,0.11204275084607158,44.21771835864148,226.0
동양생명,42,0.04402582989519736,0.0954739636871956,44.16082161926393,227.0
일진다이아,42,0.021835841296700693,0.06526281596237567,43.823932935958354,228.0
아모레G,42,0.03157173259102462,0.042609420281523536,42.46358288300095,229.0
이연제약,42,0.06040120160057664,0.06968579338750999,42.3899528550512,230.0
동원산업,36,0.04032674866374578,0.06654431437706348,36.943832365679434,231.0
삼성전자우,36,0.04238042695444323,0.0667780211612807,36.87831339144615,232.0
SNT모티브,36,0.035157124989688246,0.054295862074826444,36.68899453506497,233.0
애경산업,36,0.028173147495332555,0.03680097422600865,36.31060176230434,234.0
아주스틸,36,0.040232076807099976,0.0463290131099324,36.21948970690197,235.0
휠라홀딩스,30,0.054272204024484565,0.11055559923879495,31.688501856429315,236.0
보령제약,30,0.05303395934375074,0.10560757556526815,31.57720848664552,237.0
한세실업,30,0.0312482027666809,0.05042673618569204,30.575356002570334,238.0
PI첨단소재,30,0.03856694906598658,0.04887826612272982,30.309339511702298,239.0
대한해운,24,0.04153149044990578,0.10755138296952856,25.584477420470947,240.0
이노션,24,0.15935380905152202,0.2118958614550909,25.261009257685654,241.0
롯데관광개발,24,0.035005061940633596,0.07146652923085059,24.875075214965207,242.0
메리츠금융지주,24,0.03121602003947105,0.06117154290498853,24.718932548772422,243.0
동원시스템즈,24,0.04968304402518125,0.07702488948191978,24.656204290961725,244.0
에스엘,24,0.05072397432426965,0.06859729064060528,24.428959591592054,245.0
롯데리츠,24,0.04712897315737369,0.06227893693041194,24.36359913055292,246.0
KCC글라스,24,0.046272617491227686,0.058197911853978525,24.28620706470602,247.0
대한유화,24,0.04761427730249895,0.054044777533615064,24.154332005546785,248.0
부광약품,18,0.04551054148701236,0.2083333563772057,20.93081066802348,249.0
제이콘텐트리,18,0.06073360890942051,0.13282516666357938,19.29764803957486,250.0
솔루엠,18,0.08401813905925178,0.14894194434343608,19.168628495115318,251.0
해성디에스,18,0.044120790551282374,0.06594841821218135,18.392897297896184,252.0
오리온홀딩스,18,0.05658304277423529,0.07429562726974259,18.31882652091913,253.0
LG헬로비전,18,0.06073352641327737,0.07309971053104908,18.222591314119892,254.0
쿠쿠홈시스,18,0.06618248588873796,0.07813785330490824,18.215196613491067,255.0
미원상사,12,0.07369511427846294,0.18032438630381198,13.279551264304189,256.0
진원생명과학,12,0.05826086706116396,0.10653180446860754,12.579251248889321,257.0
대덕전자,12,0.11175108510959186,0.15281058106033496,12.492713951408916,258.0
현대차2우B,12,0.0853926773865417,0.1151774696538788,12.357417507208044,259.0
F&F,12,0.0638042360979727,0.08245337430297488,12.223789658460028,260.0
지누스,12,0.09602715727419518,0.10624342890275612,12.12259525954273,261.0
영원무역홀딩스,6,0.14116062673125332,0.3483567761971855,7.243176896795593,262.0
티와이홀딩스,6,0.23530641984237996,0.35596279735760644,6.723938265091359,263.0
삼성SDI우,6,0.0,0.09759000729485333,6.58554004376912,264.0
다우기술,6,0.14372311260034512,0.2156731653366455,6.431700316417802,265.0
덴티움,6,0.18340685127019887,0.23735653251109698,6.323698087445389,266.0
코리안리,6,0.06478684162566097,0.11717057516387931,6.314302401229311,267.0
한국토지신탁,6,0.125328321002566,0.157126352752305,6.190788190498434,268.0
세방전지,6,0.08481921682999126,0.10318009208385358,6.110165251523173,269.0
일양약품,6,0.09750143096658181,0.10767467059780998,6.061039437787369,270.0
엠씨넥스,6,0.0,0.0,6.0,271.0
녹십자홀딩스,0,0.0,0.0,0.0,272.0
한올바이오파마,0,0.0,0.0,0.0,273.0
LG전자우,0,0.0,0.0,0.0,274.0
삼화콘덴서,0,0.0,0.0,0.0,275.0
대성홀딩스,0,0.0,0.0,0.0,276.0
LG생활건강우,0,0.0,0.0,0.0,277.0
서흥,0,0.0,0.0,0.0,278.0
더블유게임즈,0,0.0,0.0,0.0,279.0
F&F홀딩스,0,0.0,0.0,0.0,280.0
ESR켄달스퀘어리츠,0,0.0,0.0,0.0,281.0
LG화학우,0,0.0,0.0,0.0,282.0
미원에스씨,0,0.0,0.0,0.0,283.0
파미셀,0,0.0,0.0,0.0,284.0
쿠쿠홀딩스,0,0.0,0.0,0.0,285.0
영진약품,0,0.0,0.0,0.0,286.0
유나이티드제약,0,0.0,0.0,0.0,287.0
드림텍,0,0.0,0.0,0.0,288.0
한국단자,0,0.0,0.0,0.0,289.0
국도화학,0,0.0,0.0,0.0,290.0
우리종금,0,0.0,0.0,0.0,291.0
아모레퍼시픽우,0,0.0,0.0,0.0,292.0
제이알글로벌리츠,0,0.0,0.0,0.0,293.0
신풍제약,6,0.2712026282880608,0.191643944016994,-6.4773521056264,294.0
아이에스동서,12,0.12162495179399947,0.10191304058460184,-12.236542934512773,295.0
화승엔터프라이즈,24,0.04886813277654142,0.039561614415973584,-24.223356440653628,296.0
넥센타이어,60,0.0506167912088839,0.04205955871747152,-60.51343394948475,297.0
삼양사,240,0.026098499482996636,0.026072973700114983,-240.0061261878916,298.0
미래에셋생명,618,0.005616048302601591,0.004090139320859032,-618.9430117507169,299.0
현대엘리베이,600,0.13341911232257164,0.09603619482683479,-622.429750497442,300.0
