Stock,Article_cnt,Negative_sim,Positive_sim,Score,Ranking
한일현대시멘트,174,0.0117228856731083,0.017628722205544282,175.02761555664387,205.0
아이에스동서,171,0.014348915438135854,0.018250597463590017,171.66718762635267,206.0
한미약품,162,0.01698729268539752,0.04394250834211933,166.36674493638895,207.0
명신산업,162,0.011769471050555994,0.017974721808082995,163.00525062271936,208.0
SK디스커버리,162,0.015198248235744616,0.02008197257727603,162.7911633433281,209.0
코스모신소재,150,0.011863641779659468,0.022104489287731458,151.5361271262108,210.0
영원무역,148,0.02518875496847175,0.038849646920120384,150.021812008844,211.0
DB손해보험,144,0.021438757469438036,0.025921117234834597,144.6454598062171,212.0
대웅,138,0.02190473980867919,0.02796589611275074,138.83643956996187,213.0
휴켐스,132,0.019722209163659448,0.02413452994034332,132.5824263425223,214.0
아주스틸,132,0.018920320087506475,0.022958033222572637,132.53297813382875,215.0
서울가스,126,0.021434114653379487,0.02547623413770321,126.50930705502478,216.0
CJ CGV,120,0.03412283583676675,0.07604094216213748,125.03017275904448,217.0
대한전선,120,0.01427984090164364,0.021999382183701826,120.92634495384698,218.0
부산가스,114,0.019625561152672347,0.051984697254567516,117.68894151561604,219.0
녹십자,117,0.026094573777704893,0.02697760158418834,117.10331425335858,220.0
유니드,114,0.022432736984565202,0.04810378442918444,116.92649940868661,221.0
후성,114,0.023077404937788426,0.02564040921819762,114.29218248796666,222.0
롯데리츠,108,0.023191106580990245,0.037086479929182396,109.50070032160475,223.0
종근당,108,0.019628327684651548,0.031648808093099744,109.29821188411242,224.0
한솔케미칼,102,0.014652285618211747,0.022922893474988784,102.84360200139126,225.0
현대해상,102,0.023785099697968666,0.0269393835911174,102.32173695710117,226.0
세아베스틸,96,0.021355387363091744,0.02419058044084561,96.27217853546438,227.0
세방전지,90,0.016729629728120286,0.029411471082344265,91.14136572188016,228.0
현대차우,90,0.01877187436413016,0.026069358607655115,90.65677358191725,229.0
DI동일,90,0.025287750903908116,0.029136429383926653,90.34638106320166,230.0
휠라홀딩스,84,0.04465811285705075,0.06447771863710783,85.6648468855248,231.0
DB하이텍,84,0.023988835998648237,0.038353812980514684,85.20665806647678,232.0
대웅제약,84,0.024002943012330996,0.029461779143651938,84.45854223503096,233.0
영원무역홀딩스,76,0.041887937732795186,0.08796193835528496,79.50162404730922,234.0
에스엘,78,0.02225322570013232,0.029869481102846825,78.59406792141174,235.0
진에어,78,0.032075169333663035,0.03935373223275902,78.56772790612948,236.0
LS ELECTRIC,66,0.02559038576778039,0.07560704323740078,69.30109939299494,237.0
SGC에너지,66,0.0325347762714182,0.046365865532992,66.91285189126387,238.0
한국토지신탁,66,0.024815349585041734,0.03759680331108733,66.84357594591901,239.0
미래에셋생명,66,0.03011724233565822,0.033139264406931546,66.19945345670403,240.0
PI첨단소재,60,0.030037357525977824,0.06022722331684058,61.81139194745177,241.0
SK디앤디,60,0.021780154898557395,0.04067855193147598,61.13390382197512,242.0
유나이티드제약,60,0.02541967762647968,0.03385130125252567,60.50589741756276,243.0
일진다이아,54,0.028493655091964002,0.050680314926734256,55.19807963107759,244.0
아모레G,54,0.027098373950820983,0.035707774119640864,54.464907609116274,245.0
고려제강,48,0.029819208437175452,0.10546204634019236,51.630856219344814,246.0
JB금융지주,48,0.026790432156749127,0.09669867620091342,51.355595714119886,247.0
SNT모티브,48,0.019648207302473842,0.037682136166930016,48.865628585493894,248.0
넥스트사이언스,48,0.035603166849723054,0.053102550987115554,48.83997043859484,249.0
GKL,48,0.028101365870074668,0.042890169070889106,48.7098625536391,250.0
보령제약,48,0.01917353626679807,0.03034029421778302,48.536004381647274,251.0
대한유화,42,0.039583643836199826,0.07136647356188927,43.33487884847896,252.0
제이콘텐트리,42,0.027953782012586487,0.04052410766387881,42.527953677354276,253.0
맥쿼리인프라,42,0.024345415071550212,0.03573785447163428,42.47848245480353,254.0
메리츠화재,42,0.050130446944867645,0.05101285024393005,42.03706093856062,255.0
오리온홀딩스,36,0.032334187555603106,0.06386551148686415,37.1351276615254,256.0
메리츠금융지주,36,0.028307061217218037,0.0454891216532134,36.618554175695834,257.0
롯데관광개발,36,0.02892151009983422,0.04565767089711001,36.60250178870193,258.0
솔루엠,30,0.050676517461413016,0.10700272986186346,31.689786372013515,259.0
동양생명,30,0.045325342324596486,0.09179134991105281,31.393980227593687,260.0
진원생명과학,30,0.03466839318233227,0.05762289272534314,30.688634986290324,261.0
한진칼,30,0.037838487612583425,0.04211121283448369,30.12818175665701,262.0
ESR켄달스퀘어리츠,24,0.034012031630002305,0.10702407880244091,25.75228913213853,263.0
화승엔터프라이즈,24,0.048080254605524064,0.11996579305498199,25.72525292278699,264.0
부광약품,24,0.028900909899281846,0.07779339712191612,25.17341969334322,265.0
프레스티지바이오파마,24,0.039046479545908355,0.07487212191008186,24.85981541674016,266.0
에스디바이오센서,24,0.059720512849267625,0.08659636867382299,24.64502053978933,267.0
삼성에스디에스,24,0.044670595097207916,0.04705931909904374,24.05732937604406,268.0
미원상사,18,0.08003674409031998,0.15866170405705737,19.415249279401273,269.0
이연제약,18,0.030768697467791664,0.09858571652727074,19.220706343070624,270.0
현대차2우B,18,0.06595644091446749,0.09653828382170483,18.55047317233027,271.0
아모레퍼시픽우,18,0.12399635321331963,0.1482439353727136,18.43645647886909,272.0
삼성전자우,18,0.08713558801578578,0.10074453728386473,18.24496108682542,273.0
한국단자,12,0.06626961183186396,0.15585660491413456,13.075043916987248,274.0
삼성SDI우,12,0.12839833472347972,0.20528140277320897,12.922596816596752,275.0
삼화콘덴서,12,0.06344389714273588,0.1176936088851512,12.650996540908983,276.0
대성홀딩스,12,0.18341564249976358,0.21645494741094473,12.396471658934175,277.0
덴티움,12,0.09304505308390847,0.12555549827170595,12.39012534225357,278.0
다우기술,12,0.12581350971549715,0.1496717334475528,12.286298684784668,279.0
대덕전자,12,0.0732569604073231,0.09614013364378683,12.274598078837567,280.0
티와이홀딩스,12,0.07128444101433308,0.08878284510169399,12.209980849048332,281.0
일양약품,6,0.11166127970151572,0.2653496479881056,6.92213020971954,282.0
우리종금,6,0.1192259182369541,0.2633226965682236,6.864580669987617,283.0
제이알글로벌리츠,6,0.10033110520969148,0.2369654273186513,6.819805932653759,284.0
미래에셋증권2우B,6,0.14193600090483316,0.24531839479191356,6.620294363322483,285.0
국도화학,6,0.14735378837901836,0.21347904296319561,6.396751527505064,286.0
엠씨넥스,6,0.09153808429384803,0.12489531394870346,6.200143377929132,287.0
LG생활건강우,6,0.0737395613373961,0.08596409808444117,6.073347220482271,288.0
코리안리,6,0.0,0.0,6.0,289.0
파미셀,0,0.0,0.0,0.0,290.0
쿠쿠홀딩스,0,0.0,0.0,0.0,291.0
미원에스씨,0,0.0,0.0,0.0,292.0
서흥,0,0.0,0.0,0.0,293.0
LG화학우,0,0.0,0.0,0.0,294.0
영진약품,0,0.0,0.0,0.0,295.0
녹십자홀딩스,0,0.0,0.0,0.0,296.0
지누스,30,0.08290890343494196,0.07398673897119026,-30.26766493391255,297.0
신풍제약,42,0.031562240403836615,0.029287206927507192,-42.09555140600584,298.0
하나투어,132,0.019118333403144335,0.018090040057460035,-132.1357347216303,299.0
드림텍,606,0.08394022405879158,0.07244368589754165,-612.9669021257175,300.0
